datetime,open,high,low,close,volume
2021-07-11 00:00:00+05:30,1194.0,1206.0,1170.0,1198.0,95250
2021-07-18 00:00:00+05:30,1195.0,1234.0,1169.0,1232.0,274320
2021-07-25 00:00:00+05:30,1234.0,1250.0,1184.0,1190.0,372936
2021-08-01 00:00:00+05:30,1184.0,1242.0,1167.0,1213.0,201768
2021-08-08 00:00:00+05:30,1225.0,1270.0,1205.0,1227.0,523560
2021-08-15 00:00:00+05:30,1227.0,1308.0,1176.0,1246.0,591294
2021-08-22 00:00:00+05:30,1257.0,1257.0,1177.0,1181.0,96804
2021-08-29 00:00:00+05:30,1179.0,1200.0,1138.0,1164.0,809154
2021-09-05 00:00:00+05:30,1170.0,1176.0,1155.0,1167.0,316464
2021-09-12 00:00:00+05:30,1173.0,1241.0,1170.0,1235.0,858444
2021-09-19 00:00:00+05:30,1234.0,1241.0,1192.0,1194.0,419880
2021-09-26 00:00:00+05:30,1208.0,1211.0,1136.0,1183.0,244614
2021-10-03 00:00:00+05:30,1192.0,1223.0,1172.0,1210.0,458838
2021-10-10 00:00:00+05:30,1215.0,1229.0,1187.0,1207.0,183660
2021-10-17 00:00:00+05:30,1195.0,1254.0,1188.0,1248.0,250050
2021-10-24 00:00:00+05:30,1248.0,1366.0,1220.0,1279.0,955278
2021-10-31 00:00:00+05:30,1290.0,1290.0,1208.0,1240.0,208464
2021-11-07 00:00:00+05:30,1248.0,1291.0,1226.0,1260.0,142368
2021-11-14 00:00:00+05:30,1260.0,1367.0,1260.0,1355.0,371196
2021-11-21 00:00:00+05:30,1351.0,1382.0,1291.0,1334.0,291804
2021-11-28 00:00:00+05:30,1317.0,1454.0,1278.0,1360.0,376356
2021-12-05 00:00:00+05:30,1350.0,1400.0,1303.0,1340.0,327810
2021-12-12 00:00:00+05:30,1328.0,1365.0,1322.0,1329.0,82254
2021-12-19 00:00:00+05:30,1333.0,1383.0,1318.0,1359.0,90666
2021-12-26 00:00:00+05:30,1366.0,1376.0,1288.0,1361.0,150510
2022-01-02 00:00:00+05:30,1362.0,1433.0,1339.0,1416.0,106032
2022-01-09 00:00:00+05:30,1433.0,1463.0,1350.0,1418.0,167190
2022-01-16 00:00:00+05:30,1417.0,1442.0,1385.0,1409.0,109464
2022-01-23 00:00:00+05:30,1429.0,1460.0,1400.0,1417.0,158256
2022-01-30 00:00:00+05:30,1417.0,1422.0,1321.0,1330.0,156792
2022-02-06 00:00:00+05:30,1333.0,1363.0,1317.0,1349.0,149598
2022-02-13 00:00:00+05:30,1330.0,1358.0,1281.0,1283.0,75390
2022-02-20 00:00:00+05:30,1280.0,1329.0,1258.0,1275.0,92550
2022-02-27 00:00:00+05:30,1273.0,1329.0,1209.0,1237.0,245154
2022-03-06 00:00:00+05:30,1233.0,1266.0,1209.0,1226.0,65532
2022-03-13 00:00:00+05:30,1211.0,1238.0,1150.0,1199.0,98286
2022-03-20 00:00:00+05:30,1214.0,1224.0,1171.0,1216.0,291954
2022-03-27 00:00:00+05:30,1217.0,1253.0,1202.0,1226.0,110976
2022-04-03 00:00:00+05:30,1231.0,1291.0,1209.0,1269.0,92610
2022-04-10 00:00:00+05:30,1286.0,1349.0,1260.0,1298.0,103590
2022-04-17 00:00:00+05:30,1324.0,1324.0,1261.0,1277.0,22800
2022-04-24 00:00:00+05:30,1299.0,1333.0,1253.0,1318.0,268662
2022-05-01 00:00:00+05:30,1325.0,1331.0,1271.0,1299.0,115650
2022-05-08 00:00:00+05:30,1276.0,1330.0,1273.0,1306.0,44604
2022-05-15 00:00:00+05:30,1300.0,1323.0,1217.0,1293.0,356724
2022-05-22 00:00:00+05:30,1307.0,1333.0,1254.0,1330.0,309732
2022-05-29 00:00:00+05:30,1348.0,1367.0,1323.0,1341.0,376428
2022-06-05 00:00:00+05:30,1328.0,1338.0,1234.0,1270.0,458466
2022-06-12 00:00:00+05:30,1272.0,1320.0,1262.0,1281.0,221814
2022-06-19 00:00:00+05:30,1281.0,1284.0,1153.0,1192.0,482400
2022-06-26 00:00:00+05:30,1231.0,1231.0,1146.0,1200.0,76950
2022-07-03 00:00:00+05:30,1206.0,1400.0,1205.0,1288.0,670362
2022-07-10 00:00:00+05:30,1297.0,1343.0,1279.0,1299.0,462180
2022-07-17 00:00:00+05:30,1284.0,1365.0,1283.0,1338.0,725940
2022-07-24 00:00:00+05:30,1353.0,1402.0,1335.0,1389.0,322362
2022-07-31 00:00:00+05:30,1408.0,1433.0,1367.0,1423.0,193464
2022-08-07 00:00:00+05:30,1423.0,1494.0,1421.0,1487.0,190068
2022-08-14 00:00:00+05:30,1531.0,1585.0,1518.0,1559.0,326508
2022-08-21 00:00:00+05:30,1570.0,1662.0,1553.0,1587.0,310284
2022-08-28 00:00:00+05:30,1584.0,1650.0,1573.0,1628.0,256476
2022-09-04 00:00:00+05:30,1608.0,1646.0,1538.0,1608.0,218226
2022-09-11 00:00:00+05:30,1608.0,1704.0,1606.0,1696.0,243840
2022-09-18 00:00:00+05:30,1686.0,1737.0,1559.0,1583.0,462036
2022-09-25 00:00:00+05:30,1576.0,1664.0,1559.0,1653.0,217200
2022-10-02 00:00:00+05:30,1662.0,1692.0,1617.0,1658.0,147168
2022-10-09 00:00:00+05:30,1658.0,1673.0,1630.0,1669.0,101448
2022-10-16 00:00:00+05:30,1672.0,1821.0,1654.0,1767.0,338442
2022-10-23 00:00:00+05:30,1767.0,1773.0,1634.0,1670.0,190620
2022-10-30 00:00:00+05:30,1684.0,1695.0,1644.0,1650.0,38076
2022-11-06 00:00:00+05:30,1646.0,1749.0,1640.0,1650.0,126120
2022-11-13 00:00:00+05:30,1659.0,1679.0,1619.0,1638.0,96282
2022-11-20 00:00:00+05:30,1630.0,1643.0,1551.0,1601.0,106602
2022-11-27 00:00:00+05:30,1606.0,1619.0,1547.0,1553.0,144912
2022-12-04 00:00:00+05:30,1550.0,1646.0,1541.0,1561.0,218004
2022-12-11 00:00:00+05:30,1570.0,1623.0,1524.0,1556.0,96294
2022-12-18 00:00:00+05:30,1552.0,1560.0,1530.0,1533.0,191370
2022-12-25 00:00:00+05:30,1542.0,1542.0,1440.0,1461.0,220518
2023-01-01 00:00:00+05:30,1443.0,1525.0,1443.0,1493.0,123048
2023-01-08 00:00:00+05:30,1508.0,1528.0,1473.0,1522.0,159408
2023-01-15 00:00:00+05:30,1523.0,1565.0,1494.0,1525.0,118470
2023-01-22 00:00:00+05:30,1520.0,1541.0,1491.0,1501.0,46206
2023-01-29 00:00:00+05:30,1512.0,1515.0,1459.0,1497.0,34968
2023-02-05 00:00:00+05:30,1504.0,1622.0,1495.0,1588.0,93510
2023-02-12 00:00:00+05:30,1598.0,1700.0,1592.0,1660.0,207738
2023-02-19 00:00:00+05:30,1665.0,1733.0,1635.0,1706.0,173760
