datetime,open,high,low,close,volume
2021-07-11 00:00:00+05:30,650.9,654.75,633.8,638.55,25594198
2021-07-18 00:00:00+05:30,646.0,669.6,642.4,660.3,55924039
2021-07-25 00:00:00+05:30,645.65,677.85,639.1,676.65,54712516
2021-08-01 00:00:00+05:30,680.0,692.5,663.6,682.5,87600513
2021-08-08 00:00:00+05:30,684.05,717.4,676.65,697.65,80717924
2021-08-15 00:00:00+05:30,697.4,709.9,690.0,704.8,50822547
2021-08-22 00:00:00+05:30,702.4,707.4,675.35,680.7,40781680
2021-08-29 00:00:00+05:30,689.95,701.55,673.85,699.75,50166676
2021-09-05 00:00:00+05:30,704.5,734.8,700.9,724.3,61909235
2021-09-12 00:00:00+05:30,725.4,728.0,711.65,720.25,24934139
2021-09-19 00:00:00+05:30,717.9,734.4,705.2,720.15,48778684
2021-09-26 00:00:00+05:30,710.0,724.6,694.4,722.95,49886903
2021-10-03 00:00:00+05:30,724.5,735.4,687.9,692.35,62080810
2021-10-10 00:00:00+05:30,697.05,710.0,688.35,703.4,49100024
2021-10-17 00:00:00+05:30,702.0,729.8,700.3,727.3,32021844
2021-10-24 00:00:00+05:30,739.0,765.85,732.05,759.3,64874320
2021-10-31 00:00:00+05:30,800.0,867.0,783.9,802.05,170399222
2021-11-07 00:00:00+05:30,807.7,810.0,779.0,782.1,35847337
2021-11-14 00:00:00+05:30,793.0,793.0,766.1,776.6,58160864
2021-11-21 00:00:00+05:30,777.0,784.55,756.3,762.9,56022019
2021-11-28 00:00:00+05:30,768.3,772.25,718.6,722.2,105240525
2021-12-05 00:00:00+05:30,726.75,732.75,710.5,716.3,97113800
2021-12-12 00:00:00+05:30,719.0,763.0,707.5,758.0,107710027
2021-12-19 00:00:00+05:30,763.0,769.7,726.05,728.3,69053377
2021-12-26 00:00:00+05:30,718.1,739.5,698.2,727.1,60101449
2022-01-02 00:00:00+05:30,724.0,746.25,716.1,740.15,54231128
2022-01-09 00:00:00+05:30,743.05,802.3,743.0,793.25,66777169
2022-01-16 00:00:00+05:30,800.25,828.0,799.0,820.0,50847077
2022-01-23 00:00:00+05:30,820.0,836.0,795.4,804.5,59619921
2022-01-30 00:00:00+05:30,813.0,816.7,778.5,781.15,87182493
2022-02-06 00:00:00+05:30,788.95,818.7,784.0,805.05,66139869
2022-02-13 00:00:00+05:30,798.05,808.8,774.3,790.8,64455294
2022-02-20 00:00:00+05:30,772.0,778.0,743.2,748.9,71230474
2022-02-27 00:00:00+05:30,746.25,762.9,702.3,730.05,80706671
2022-03-06 00:00:00+05:30,722.95,744.75,685.0,688.05,87687742
2022-03-13 00:00:00+05:30,663.5,701.0,642.15,677.9,144751849
2022-03-20 00:00:00+05:30,678.1,725.0,677.25,720.1,85315093
2022-03-27 00:00:00+05:30,721.0,726.8,696.65,699.25,64759976
2022-04-03 00:00:00+05:30,702.0,739.9,695.65,736.25,74155291
2022-04-10 00:00:00+05:30,742.0,757.8,725.0,754.3,73568610
2022-04-17 00:00:00+05:30,752.3,772.55,750.25,762.25,43356347
2022-04-24 00:00:00+05:30,751.0,777.9,745.9,747.65,88088796
2022-05-01 00:00:00+05:30,747.65,768.55,732.55,743.3,113796330
2022-05-08 00:00:00+05:30,732.0,747.0,710.3,719.25,44692183
2022-05-15 00:00:00+05:30,705.3,720.0,675.0,677.35,71772369
2022-05-22 00:00:00+05:30,676.7,717.0,675.75,709.55,61982239
2022-05-29 00:00:00+05:30,709.55,741.2,706.05,739.8,63815374
2022-06-05 00:00:00+05:30,748.75,757.0,740.5,744.3,57516369
2022-06-12 00:00:00+05:30,740.2,750.95,718.0,720.0,43851153
2022-06-19 00:00:00+05:30,702.25,702.3,669.95,686.85,68743562
2022-06-26 00:00:00+05:30,686.0,715.25,677.6,713.45,56956087
2022-07-03 00:00:00+05:30,728.85,728.85,694.1,703.9,48051016
2022-07-10 00:00:00+05:30,704.85,757.5,704.85,755.7,52099350
2022-07-17 00:00:00+05:30,755.0,771.55,744.2,751.2,44737083
2022-07-24 00:00:00+05:30,759.25,803.9,757.85,800.05,49603369
2022-07-31 00:00:00+05:30,803.0,823.4,791.65,818.6,60165368
2022-08-07 00:00:00+05:30,820.7,840.9,808.35,838.2,57325914
2022-08-14 00:00:00+05:30,836.6,877.25,831.15,874.4,69381748
2022-08-21 00:00:00+05:30,881.45,887.65,864.3,870.4,46787931
2022-08-28 00:00:00+05:30,865.55,881.45,842.8,870.85,53401541
2022-09-04 00:00:00+05:30,850.05,890.75,847.0,872.4,44578702
2022-09-11 00:00:00+05:30,871.55,911.95,871.55,901.25,49538621
2022-09-18 00:00:00+05:30,905.05,936.65,898.05,909.1,59350359
2022-09-25 00:00:00+05:30,904.95,922.5,878.75,882.25,59297145
2022-10-02 00:00:00+05:30,870.0,877.9,837.5,862.0,65092567
2022-10-09 00:00:00+05:30,859.7,891.7,845.7,882.55,39029569
2022-10-16 00:00:00+05:30,872.0,889.8,850.5,870.25,52807835
2022-10-23 00:00:00+05:30,872.0,910.0,868.55,907.15,47693927
2022-10-30 00:00:00+05:30,925.0,943.25,901.0,907.85,46163106
2022-11-06 00:00:00+05:30,912.6,921.0,897.05,905.3,42637277
2022-11-13 00:00:00+05:30,910.25,928.0,903.45,906.55,50621826
2022-11-20 00:00:00+05:30,905.0,922.3,891.25,920.35,64284785
2022-11-27 00:00:00+05:30,914.05,942.9,914.05,930.3,52121367
2022-12-04 00:00:00+05:30,924.0,958.2,923.95,930.6,73486419
2022-12-11 00:00:00+05:30,937.0,937.0,920.2,929.9,64593384
2022-12-18 00:00:00+05:30,925.05,936.05,899.65,902.0,49315838
2022-12-25 00:00:00+05:30,908.0,915.85,875.3,878.9,45588143
2023-01-01 00:00:00+05:30,881.1,923.35,875.25,890.85,42600587
2023-01-08 00:00:00+05:30,894.0,907.9,860.5,870.1,53968649
2023-01-15 00:00:00+05:30,874.25,878.75,854.85,873.45,73722559
2023-01-22 00:00:00+05:30,877.25,877.45,858.1,870.35,47080410
2023-01-29 00:00:00+05:30,882.0,883.3,813.1,817.2,83023637
2023-02-05 00:00:00+05:30,800.0,875.2,796.0,863.8,134542934
