datetime,open,high,low,close,volume
2021-07-04 00:00:00+05:30,316.95,332.0,313.25,328.95,1701114
2021-07-11 00:00:00+05:30,339.5,377.5,330.0,351.7,7040622
2021-07-18 00:00:00+05:30,354.4,357.65,335.0,348.1,1373758
2021-07-25 00:00:00+05:30,349.5,350.0,299.9,299.9,734900
2021-08-01 00:00:00+05:30,284.95,322.5,284.95,302.0,1658630
2021-08-08 00:00:00+05:30,306.5,307.5,277.5,280.1,1074242
2021-08-15 00:00:00+05:30,277.3,308.8,270.05,297.35,1014216
2021-08-22 00:00:00+05:30,297.35,302.0,280.0,297.25,553052
2021-08-29 00:00:00+05:30,299.95,299.95,277.5,284.5,388502
2021-09-05 00:00:00+05:30,289.75,302.5,280.0,302.5,539422
2021-09-12 00:00:00+05:30,314.5,317.6,291.5,299.3,489170
2021-09-19 00:00:00+05:30,299.3,310.0,292.5,297.2,577104
2021-09-26 00:00:00+05:30,295.0,305.5,285.0,300.3,486814
2021-10-03 00:00:00+05:30,297.5,304.0,287.5,291.6,308122
2021-10-10 00:00:00+05:30,291.5,299.15,283.0,299.15,758456
2021-10-17 00:00:00+05:30,311.0,313.85,293.0,301.35,603466
2021-10-24 00:00:00+05:30,307.2,322.5,287.7,294.8,1375508
2021-10-31 00:00:00+05:30,296.5,309.5,280.0,283.3,993608
2021-11-07 00:00:00+05:30,292.0,296.0,283.5,291.0,383818
2021-11-14 00:00:00+05:30,294.85,299.0,283.6,288.2,561152
2021-11-21 00:00:00+05:30,288.2,317.4,284.8,297.4,1189042
2021-11-28 00:00:00+05:30,297.5,297.5,273.7,281.6,744264
2021-12-05 00:00:00+05:30,270.0,292.1,253.4,288.65,1197316
2021-12-12 00:00:00+05:30,296.35,315.0,278.5,310.5,1258580
2021-12-19 00:00:00+05:30,314.0,317.0,297.45,302.4,1068854
2021-12-26 00:00:00+05:30,300.0,302.4,283.0,286.5,1158578
2022-01-02 00:00:00+05:30,287.5,304.5,284.0,294.6,900916
2022-01-09 00:00:00+05:30,297.5,310.0,287.5,305.55,2627316
2022-01-16 00:00:00+05:30,316.5,333.15,309.0,318.55,3754744
2022-01-23 00:00:00+05:30,322.45,335.85,292.55,295.65,3872238
2022-01-30 00:00:00+05:30,292.6,297.2,264.0,292.9,1382050
2022-02-06 00:00:00+05:30,307.5,307.5,285.0,286.2,777878
2022-02-13 00:00:00+05:30,290.95,292.0,273.3,279.2,605930
2022-02-20 00:00:00+05:30,269.5,286.5,257.0,274.45,822406
2022-02-27 00:00:00+05:30,270.0,272.5,217.8,237.5,1196508
2022-03-06 00:00:00+05:30,244.35,260.8,225.0,250.2,946046
2022-03-13 00:00:00+05:30,249.5,261.0,242.55,259.5,868194
2022-03-20 00:00:00+05:30,261.0,267.25,250.0,259.65,701344
2022-03-27 00:00:00+05:30,264.0,264.0,250.3,251.3,791756
2022-04-03 00:00:00+05:30,248.75,254.5,232.0,240.95,2363342
2022-04-10 00:00:00+05:30,248.0,262.45,243.7,255.8,1345686
2022-04-17 00:00:00+05:30,254.3,254.9,244.1,247.0,456842
2022-04-24 00:00:00+05:30,246.2,249.45,232.0,240.1,963326
2022-05-01 00:00:00+05:30,232.95,243.9,232.5,233.95,565232
2022-05-08 00:00:00+05:30,227.7,265.0,225.6,229.05,1307842
2022-05-15 00:00:00+05:30,229.0,231.5,196.5,198.1,1253596
2022-05-22 00:00:00+05:30,201.05,204.3,191.5,194.2,1131162
2022-05-29 00:00:00+05:30,197.0,197.0,176.9,189.3,1145544
2022-06-05 00:00:00+05:30,193.5,198.45,190.6,193.05,725198
