datetime,open,high,low,close,volume
2021-07-11 00:00:00+05:30,979.3,983.85,944.8,959.8,7148546
2021-07-18 00:00:00+05:30,960.0,989.9,955.85,977.15,7237052
2021-07-25 00:00:00+05:30,972.1,983.6,946.65,948.0,5213899
2021-08-01 00:00:00+05:30,948.0,960.0,872.0,920.05,20976712
2021-08-08 00:00:00+05:30,928.3,953.0,909.0,911.3,21264056
2021-08-15 00:00:00+05:30,912.1,923.8,891.05,894.4,13084867
2021-08-22 00:00:00+05:30,896.0,910.7,886.05,890.85,10399799
2021-08-29 00:00:00+05:30,898.0,925.45,888.65,923.9,9767726
2021-09-05 00:00:00+05:30,924.0,963.0,920.0,941.1,15712915
2021-09-12 00:00:00+05:30,945.85,958.0,926.0,949.3,8183219
2021-09-19 00:00:00+05:30,946.0,964.8,942.55,954.05,10330047
2021-09-26 00:00:00+05:30,953.0,983.4,929.8,967.65,10115430
2021-10-03 00:00:00+05:30,965.0,1005.0,950.8,986.2,11074190
2021-10-10 00:00:00+05:30,986.0,996.95,898.0,917.1,20783423
2021-10-17 00:00:00+05:30,922.8,924.7,907.85,911.35,5349667
2021-10-24 00:00:00+05:30,911.35,917.9,889.35,896.35,9299358
2021-10-31 00:00:00+05:30,895.9,928.55,885.25,905.05,13426253
2021-11-07 00:00:00+05:30,917.0,918.55,900.5,910.7,3395938
2021-11-14 00:00:00+05:30,917.95,925.0,896.0,915.95,5419468
2021-11-21 00:00:00+05:30,915.0,943.9,891.0,892.3,7546579
2021-11-28 00:00:00+05:30,893.0,976.05,883.0,966.7,20440322
2021-12-05 00:00:00+05:30,974.0,998.0,908.3,912.05,22092610
2021-12-12 00:00:00+05:30,915.1,915.8,884.0,893.9,8301645
2021-12-19 00:00:00+05:30,895.2,907.85,850.0,860.2,10734575
2021-12-26 00:00:00+05:30,864.0,912.9,861.1,908.3,15158529
2022-01-02 00:00:00+05:30,912.9,957.25,910.15,944.1,12959180
2022-01-09 00:00:00+05:30,947.05,947.9,913.35,914.75,7589774
2022-01-16 00:00:00+05:30,914.75,933.0,901.2,921.5,10367610
2022-01-23 00:00:00+05:30,915.6,920.2,860.0,867.45,7586541
2022-01-30 00:00:00+05:30,871.5,942.0,867.45,932.25,17602347
2022-02-06 00:00:00+05:30,939.0,959.0,930.65,946.1,8322394
2022-02-13 00:00:00+05:30,946.2,977.35,927.05,958.5,8611739
2022-02-20 00:00:00+05:30,947.0,962.9,903.05,909.1,19618313
2022-02-27 00:00:00+05:30,903.1,926.7,888.15,923.65,9973166
2022-03-06 00:00:00+05:30,920.05,945.0,911.0,931.2,9886528
2022-03-13 00:00:00+05:30,921.9,1053.75,917.05,1043.95,27186043
2022-03-20 00:00:00+05:30,1045.0,1083.0,1036.75,1048.5,20627972
2022-03-27 00:00:00+05:30,1067.8,1071.0,1001.75,1013.5,12115848
2022-04-03 00:00:00+05:30,1022.0,1054.8,1006.0,1014.85,13387015
2022-04-10 00:00:00+05:30,1018.0,1062.65,1003.45,1011.6,11247339
2022-04-17 00:00:00+05:30,1012.0,1033.8,1011.6,1016.6,6732218
2022-04-24 00:00:00+05:30,1016.6,1038.9,959.0,967.0,9684992
2022-05-01 00:00:00+05:30,957.1,994.9,946.3,981.2,7962816
2022-05-08 00:00:00+05:30,979.0,989.75,925.4,934.75,7843010
2022-05-15 00:00:00+05:30,934.75,942.6,904.25,934.6,12983288
2022-05-22 00:00:00+05:30,926.05,982.6,916.2,978.4,10131639
2022-05-29 00:00:00+05:30,978.8,987.7,960.0,966.35,7673121
2022-06-05 00:00:00+05:30,968.4,1006.85,957.15,960.95,12029020
