datetime,open,high,low,close,volume
2026-05-06 09:15:00+05:30,448.5,451.0,441.65,446.5,553021
2026-05-06 10:15:00+05:30,446.45,449.8,445.1,446.95,404404
2026-05-06 11:15:00+05:30,446.85,451.1,446.05,447.4,587619
2026-05-06 12:15:00+05:30,447.4,456.7,446.2,451.4,661423
2026-05-06 13:15:00+05:30,451.7,453.45,449.95,450.2,220163
2026-05-06 14:15:00+05:30,450.2,455.6,450.0,454.0,565796
2026-05-06 15:15:00+05:30,454.0,458.8,453.35,456.0,442741
2026-05-07 09:15:00+05:30,459.0,469.0,457.0,462.95,1076733
2026-05-07 10:15:00+05:30,463.2,466.05,461.25,463.55,221535
2026-05-07 11:15:00+05:30,464.3,466.6,464.2,464.65,330582
2026-05-07 12:15:00+05:30,464.65,465.95,462.3,464.8,233834
2026-05-07 13:15:00+05:30,464.8,465.0,463.6,464.75,407151
2026-05-07 14:15:00+05:30,464.75,465.15,463.9,464.4,224066
2026-05-07 15:15:00+05:30,464.4,465.0,463.2,464.75,152253
2026-05-08 09:15:00+05:30,464.2,471.4,460.25,466.85,598673
2026-05-08 10:15:00+05:30,467.25,467.55,463.4,465.0,121559
2026-05-08 11:15:00+05:30,465.0,465.95,463.25,465.0,95925
2026-05-08 12:15:00+05:30,465.05,465.2,463.05,464.2,81969
2026-05-08 13:15:00+05:30,464.2,465.2,462.1,464.5,138973
2026-05-08 14:15:00+05:30,464.5,465.45,461.4,461.55,178244
2026-05-08 15:15:00+05:30,461.55,462.25,459.2,461.0,196927
2026-05-11 09:15:00+05:30,459.9,460.75,448.0,455.45,383628
2026-05-11 10:15:00+05:30,455.45,455.7,450.95,454.05,147538
2026-05-11 11:15:00+05:30,454.05,456.0,452.95,454.9,103533
2026-05-11 12:15:00+05:30,454.9,457.8,454.0,457.05,71314
2026-05-11 13:15:00+05:30,457.05,464.0,455.3,461.5,227671
2026-05-11 14:15:00+05:30,461.55,463.3,460.5,460.65,247593
2026-05-11 15:15:00+05:30,460.65,465.0,460.65,462.2,253123
2026-05-12 09:15:00+05:30,459.0,461.95,452.4,456.65,186489
2026-05-12 10:15:00+05:30,456.65,457.5,451.55,452.0,79293
2026-05-12 11:15:00+05:30,452.0,453.85,451.2,451.55,41955
2026-05-12 12:15:00+05:30,451.55,451.75,448.85,449.25,124553
2026-05-12 13:15:00+05:30,449.65,450.5,444.4,445.55,109861
2026-05-12 14:15:00+05:30,445.55,449.5,443.6,444.3,337395
2026-05-12 15:15:00+05:30,444.35,447.8,443.3,446.0,150483
2026-05-13 09:15:00+05:30,473.0,484.65,460.15,483.1,15186087
2026-05-13 10:15:00+05:30,483.3,493.2,469.45,470.0,8396602
2026-05-13 11:15:00+05:30,470.3,475.1,461.9,465.0,5621197
2026-05-13 12:15:00+05:30,465.0,467.8,463.2,465.65,1158794
2026-05-13 13:15:00+05:30,465.65,468.5,463.55,465.0,1555925
2026-05-13 14:15:00+05:30,465.0,471.0,462.75,465.0,2331191
2026-05-13 15:15:00+05:30,465.0,465.45,458.75,462.5,920197
2026-05-14 09:15:00+05:30,469.95,470.5,453.0,455.6,825135
2026-05-14 10:15:00+05:30,456.0,456.85,447.3,448.3,517029
2026-05-14 11:15:00+05:30,448.55,458.75,448.2,455.8,553203
2026-05-14 12:15:00+05:30,455.8,458.35,454.8,455.5,197966
2026-05-14 13:15:00+05:30,455.5,456.7,452.1,452.1,346217
2026-05-14 14:15:00+05:30,452.55,459.95,451.05,459.7,919930
2026-05-14 15:15:00+05:30,459.75,463.2,459.5,462.0,245039
2026-05-15 09:15:00+05:30,464.0,466.65,452.55,455.85,474050
2026-05-15 10:15:00+05:30,455.8,469.55,455.55,463.0,1162718
2026-05-15 11:15:00+05:30,463.0,464.85,461.15,461.4,198882
2026-05-15 12:15:00+05:30,461.4,468.3,459.3,467.5,197839
2026-05-15 13:15:00+05:30,467.5,471.1,465.45,466.9,330183
2026-05-15 14:15:00+05:30,466.85,467.95,462.95,464.5,480454
2026-05-15 15:15:00+05:30,464.3,467.0,463.85,465.0,151086
2026-05-18 09:15:00+05:30,458.0,463.4,450.4,451.6,302842
2026-05-18 10:15:00+05:30,451.6,454.7,450.7,451.6,255435
2026-05-18 11:15:00+05:30,451.8,452.65,445.65,447.6,210180
2026-05-18 12:15:00+05:30,447.85,450.6,446.0,449.75,242167
2026-05-18 13:15:00+05:30,449.8,452.75,449.0,451.35,287860
2026-05-18 14:15:00+05:30,451.5,458.0,450.0,456.4,378578
2026-05-18 15:15:00+05:30,456.35,456.9,455.0,456.45,115719
2026-05-19 09:15:00+05:30,456.3,462.7,452.85,455.35,264518
2026-05-19 10:15:00+05:30,455.35,461.7,455.05,460.35,148031
2026-05-19 11:15:00+05:30,460.35,462.3,459.3,461.8,90367
2026-05-19 12:15:00+05:30,461.8,464.35,461.35,462.05,94397
2026-05-19 13:15:00+05:30,462.05,462.9,461.3,461.65,151092
2026-05-19 14:15:00+05:30,461.6,463.55,461.3,461.6,176877
2026-05-19 15:15:00+05:30,461.6,461.95,457.35,457.35,68770
2026-05-20 09:15:00+05:30,457.0,459.95,452.35,457.2,403150
2026-05-20 10:15:00+05:30,457.45,463.45,456.1,462.3,137896
2026-05-20 11:15:00+05:30,462.3,462.8,460.05,461.3,75230
2026-05-20 12:15:00+05:30,461.3,462.0,459.4,459.7,44152
2026-05-20 13:15:00+05:30,459.7,461.9,459.5,461.6,58725
2026-05-20 14:15:00+05:30,461.55,464.75,461.0,464.2,158644
2026-05-20 15:15:00+05:30,464.2,465.0,463.15,463.15,90192
2026-05-21 09:15:00+05:30,468.0,468.25,461.15,464.95,217609
2026-05-21 10:15:00+05:30,464.95,465.15,463.0,464.3,68659
2026-05-21 11:15:00+05:30,464.3,466.6,462.8,464.35,108091
2026-05-21 12:15:00+05:30,464.65,464.85,460.0,463.8,183290
2026-05-21 13:15:00+05:30,463.8,465.4,463.0,465.05,200257
2026-05-21 14:15:00+05:30,465.05,466.1,464.1,464.35,223997
2026-05-21 15:15:00+05:30,464.1,464.35,459.15,461.75,334807
2026-05-22 09:15:00+05:30,462.0,462.9,455.5,457.85,223196
2026-05-22 10:15:00+05:30,457.85,462.7,457.85,462.0,130864
2026-05-22 11:15:00+05:30,462.0,467.2,461.35,465.2,169126
2026-05-22 12:15:00+05:30,465.2,468.95,464.05,468.2,148705
2026-05-22 13:15:00+05:30,468.2,469.7,467.3,469.2,156858
2026-05-22 14:15:00+05:30,469.2,469.25,463.15,465.0,432723
2026-05-22 15:15:00+05:30,465.0,465.35,459.55,461.8,368372
2026-05-25 09:15:00+05:30,468.0,480.95,464.8,478.0,982704
2026-05-25 10:15:00+05:30,478.2,482.95,476.7,482.0,473881
2026-05-25 11:15:00+05:30,481.95,485.2,481.2,484.5,398098
2026-05-25 12:15:00+05:30,484.5,488.05,482.3,485.3,696964
2026-05-25 13:15:00+05:30,485.3,486.85,481.3,483.2,473908
2026-05-25 14:15:00+05:30,483.2,483.4,478.7,482.5,555779
2026-05-25 15:15:00+05:30,482.5,482.95,480.15,481.65,211116
2026-05-26 09:15:00+05:30,481.2,500.0,480.0,494.05,1475272
2026-05-26 10:15:00+05:30,494.2,495.85,493.0,494.3,222450
2026-05-26 11:15:00+05:30,494.3,494.3,489.2,489.45,292390
2026-05-26 12:15:00+05:30,489.45,490.55,484.25,484.85,247767
2026-05-26 13:15:00+05:30,484.6,485.2,479.2,479.4,264627
2026-05-26 14:15:00+05:30,479.4,480.05,474.15,474.85,1332274
2026-05-26 15:15:00+05:30,474.85,476.35,473.4,473.4,248363
2026-05-27 09:15:00+05:30,472.0,474.0,470.0,471.0,1452033
2026-05-27 10:15:00+05:30,470.9,472.35,470.3,470.8,581564
2026-05-27 11:15:00+05:30,470.8,474.2,470.55,470.6,1241375
2026-05-27 12:15:00+05:30,470.9,473.45,468.5,469.85,439962
2026-05-27 13:15:00+05:30,469.85,481.0,469.1,478.65,733124
2026-05-27 14:15:00+05:30,478.65,480.45,476.85,477.55,340899
2026-05-27 15:15:00+05:30,477.55,480.5,476.9,480.5,322108
2026-05-29 09:15:00+05:30,480.4,483.55,472.35,475.65,978550
2026-05-29 10:15:00+05:30,475.65,477.25,472.75,475.9,206264
2026-05-29 11:15:00+05:30,475.85,477.3,474.25,475.2,212893
2026-05-29 12:15:00+05:30,475.3,475.7,471.5,471.65,221636
2026-05-29 13:15:00+05:30,471.65,473.8,469.8,472.7,245936
2026-05-29 14:15:00+05:30,472.4,473.55,462.65,465.5,559720
2026-05-29 15:15:00+05:30,465.3,468.9,464.55,467.55,689283
2026-06-01 09:15:00+05:30,470.2,474.15,464.9,467.5,936344
2026-06-01 10:15:00+05:30,467.75,469.4,465.8,467.7,256865
2026-06-01 11:15:00+05:30,467.7,472.9,466.75,471.0,563511
2026-06-01 12:15:00+05:30,471.0,471.35,468.25,469.0,86610
2026-06-01 13:15:00+05:30,469.2,471.15,468.25,468.85,223940
2026-06-01 14:15:00+05:30,468.6,469.45,467.4,468.4,367058
