datetime,open,high,low,close,volume
2026-05-06 09:15:00+05:30,1520.0,1536.4,1520.0,1533.0,5633
2026-05-06 10:15:00+05:30,1533.0,1533.6,1525.1,1527.2,1712
2026-05-06 11:15:00+05:30,1527.2,1535.0,1527.0,1530.9,2707
2026-05-06 12:15:00+05:30,1530.9,1533.9,1526.3,1532.2,1981
2026-05-06 13:15:00+05:30,1532.2,1544.8,1531.0,1544.0,19263
2026-05-06 14:15:00+05:30,1544.0,1560.2,1543.1,1550.4,23949
2026-05-06 15:15:00+05:30,1550.2,1563.0,1547.7,1550.0,4163
2026-05-07 09:15:00+05:30,1561.2,1575.1,1545.4,1553.7,22618
2026-05-07 10:15:00+05:30,1553.7,1560.8,1553.0,1554.1,5190
2026-05-07 11:15:00+05:30,1554.1,1560.9,1550.8,1557.2,8796
2026-05-07 12:15:00+05:30,1557.6,1559.6,1554.1,1556.6,3214
2026-05-07 13:15:00+05:30,1562.0,1567.0,1555.5,1556.3,5396
2026-05-07 14:15:00+05:30,1556.3,1566.2,1555.5,1559.0,7049
2026-05-07 15:15:00+05:30,1556.1,1570.0,1556.1,1568.0,9081
2026-05-08 09:15:00+05:30,1560.0,1610.8,1557.9,1596.0,146359
2026-05-08 10:15:00+05:30,1596.0,1600.1,1590.2,1592.7,19680
2026-05-08 11:15:00+05:30,1592.7,1597.5,1588.8,1594.8,8618
2026-05-08 12:15:00+05:30,1595.2,1595.2,1574.2,1578.7,27449
2026-05-08 13:15:00+05:30,1578.7,1578.7,1568.3,1570.0,14287
2026-05-08 14:15:00+05:30,1570.0,1571.8,1560.8,1560.8,17101
2026-05-08 15:15:00+05:30,1560.8,1564.5,1554.3,1563.3,13261
2026-05-11 09:15:00+05:30,1563.0,1563.1,1522.1,1538.0,19961
2026-05-11 10:15:00+05:30,1538.0,1538.0,1527.2,1530.3,9512
2026-05-11 11:15:00+05:30,1530.2,1531.8,1512.6,1521.4,12758
2026-05-11 12:15:00+05:30,1521.4,1525.8,1520.0,1524.7,2749
2026-05-11 13:15:00+05:30,1524.7,1524.8,1518.4,1521.0,1881
2026-05-11 14:15:00+05:30,1521.0,1523.1,1505.0,1506.5,8322
2026-05-11 15:15:00+05:30,1506.5,1515.5,1506.1,1506.2,5196
2026-05-12 09:15:00+05:30,1510.0,1523.9,1489.2,1500.2,17367
2026-05-12 10:15:00+05:30,1500.2,1502.5,1491.0,1491.0,3264
2026-05-12 11:15:00+05:30,1490.5,1494.9,1486.8,1488.6,3500
2026-05-12 12:15:00+05:30,1488.6,1490.7,1480.1,1482.7,4116
2026-05-12 13:15:00+05:30,1482.7,1487.0,1475.1,1475.4,6369
2026-05-12 14:15:00+05:30,1475.4,1480.7,1462.0,1463.7,9494
2026-05-12 15:15:00+05:30,1463.6,1475.0,1455.1,1465.0,7096
2026-05-13 09:15:00+05:30,1475.2,1501.9,1475.2,1499.9,13967
2026-05-13 10:15:00+05:30,1499.9,1505.3,1491.0,1495.0,4768
2026-05-13 11:15:00+05:30,1495.0,1511.0,1494.4,1506.6,5201
2026-05-13 12:15:00+05:30,1506.6,1520.0,1501.0,1512.3,9538
2026-05-13 13:15:00+05:30,1512.3,1514.7,1493.7,1497.0,12942
2026-05-13 14:15:00+05:30,1497.0,1500.0,1492.0,1494.9,5720
2026-05-13 15:15:00+05:30,1494.9,1500.0,1485.6,1491.0,5929
2026-05-14 09:15:00+05:30,1532.5,1564.8,1521.1,1535.7,83378
2026-05-14 10:15:00+05:30,1534.4,1539.0,1508.9,1519.9,24621
2026-05-14 11:15:00+05:30,1519.9,1522.7,1492.1,1514.9,18610
2026-05-14 12:15:00+05:30,1515.0,1534.9,1514.2,1530.0,12160
2026-05-14 13:15:00+05:30,1530.0,1535.4,1527.6,1532.7,7009
2026-05-14 14:15:00+05:30,1532.7,1542.3,1530.0,1539.5,16644
2026-05-14 15:15:00+05:30,1540.9,1544.1,1531.0,1531.1,8861
2026-05-15 09:15:00+05:30,1548.0,1559.9,1525.2,1538.3,11911
2026-05-15 10:15:00+05:30,1538.3,1546.7,1538.3,1542.5,2518
2026-05-15 11:15:00+05:30,1542.5,1543.9,1534.8,1541.1,3386
2026-05-15 12:15:00+05:30,1541.1,1541.1,1536.1,1538.3,2012
2026-05-15 13:15:00+05:30,1538.3,1539.9,1530.0,1533.1,1274
2026-05-15 14:15:00+05:30,1533.1,1533.1,1521.0,1522.9,5436
